video_id,date,count
63,2017-11-10,72
53,2017-12-10,61
85,2018-01-18,63
47,2017-12-21,35
89,2017-12-03,113
58,2018-01-12,34
97,2018-01-01,65
69,2017-11-24,83
49,2017-12-01,80
24,2018-01-03,102
45,2017-10-28,89
96,2017-12-01,81
37,2017-10-30,63
66,2017-12-25,80
25,2017-12-19,24
51,2017-10-03,123
49,2017-12-15,90
79,2018-01-03,24
23,2017-11-29,65
1,2017-11-23,76
65,2017-12-05,26
57,2017-10-13,150
11,2018-02-03,31
59,2017-11-19,79
37,2017-10-24,61
99,2017-12-18,66
67,2017-10-15,42
66,2017-10-21,113
38,2018-01-19,41
60,2017-12-22,50
11,2017-12-30,52
32,2017-09-21,34
50,2017-10-04,76
58,2017-10-25,66
40,2017-11-15,67
19,2017-10-11,63
79,2017-10-25,50
25,2017-12-18,27
82,2018-01-08,106
1,2017-10-15,133
31,2017-11-20,61
49,2018-02-13,51
82,2017-10-31,166
44,2018-01-02,127
6,2017-11-27,28
78,2017-11-20,54
5,2018-01-09,55
72,2017-12-28,27
12,2017-12-12,60
37,2017-10-07,56
73,2017-12-26,42
26,2018-01-31,73
12,2017-11-05,95
64,2017-12-22,23
70,2017-11-04,111
54,2017-09-29,133
11,2018-01-15,55
20,2017-12-07,57
36,2018-01-06,87
88,2017-09-16,111
31,2018-01-16,48
74,2017-12-24,80
89,2018-01-06,115
10,2018-01-19,50
8,2017-10-18,121
75,2017-09-23,85
45,2017-11-27,108
64,2018-01-07,16
52,2018-01-15,84
89,2017-11-15,88
100,2018-02-04,70
41,2018-02-02,51
50,2017-12-14,77
12,2018-01-21,50
79,2017-10-24,47
23,2018-01-09,68
52,2017-11-21,159
33,2017-10-19,112
8,2018-01-26,62
28,2017-11-04,63
84,2017-12-06,94
28,2017-12-02,54
85,2018-02-01,54
45,2017-11-09,111
83,2017-12-25,52
66,2017-12-29,44
52,2017-12-16,96
59,2018-01-05,79
47,2018-01-06,22
31,2017-11-12,55
33,2017-11-22,115
92,2018-02-23,38
16,2017-10-26,70
64,2017-11-20,37
8,2017-11-26,89
24,2017-10-30,96
35,2018-01-12,75
100,2017-12-18,76
40,2017-11-18,46
75,2017-12-29,83
69,2017-10-02,136
60,2018-01-31,32
84,2017-12-10,138
72,2017-12-13,26
9,2017-11-20,68
35,2017-11-23,70
8,2017-10-26,141
6,2017-10-22,38
23,2018-01-23,48
69,2018-01-04,64
23,2018-01-24,66
51,2018-01-06,83
6,2017-11-10,28
43,2017-10-01,128
2,2017-10-20,48
83,2017-11-26,55
40,2018-02-15,21
83,2017-11-19,69
31,2017-12-08,60
14,2018-01-17,55
83,2017-12-23,86
11,2018-01-30,41
2,2017-12-24,30
65,2017-10-01,51
64,2018-01-19,21
20,2017-11-13,93
46,2017-11-27,84
97,2017-12-30,63
25,2018-01-28,12
81,2017-11-18,59
45,2017-10-07,101
93,2017-12-17,108
29,2018-01-26,35
65,2017-12-28,21
69,2017-11-01,131
41,2017-11-06,91
30,2017-12-16,33
26,2017-11-04,96
44,2017-12-17,81
38,2017-09-28,80
13,2017-10-17,113
46,2017-09-13,145
44,2017-10-28,156
45,2017-12-19,77
75,2017-09-22,134
22,2018-01-23,66
14,2017-12-02,85
13,2017-12-04,83
88,2017-11-13,99
7,2017-11-11,102
9,2018-01-08,58
76,2017-12-26,22
62,2017-11-30,109
90,2017-11-19,76
46,2018-01-09,59
88,2017-12-26,83
38,2017-10-16,52
40,2017-10-30,54
16,2017-12-19,89
97,2017-12-27,40
99,2018-02-10,65
21,2018-01-19,92
87,2018-01-26,44
50,2017-11-17,90
52,2018-01-06,150
72,2017-10-23,71
84,2017-12-24,139
70,2017-11-11,109
87,2017-11-01,95
5,2017-10-21,133
42,2018-01-12,21
86,2017-10-12,151
28,2017-09-29,47
85,2017-11-03,90
16,2017-11-01,92
5,2017-10-10,97
67,2018-01-29,17
95,2017-11-02,146
7,2018-01-04,85
5,2017-10-31,94
75,2017-10-27,118
50,2017-11-03,94
33,2018-01-23,72
91,2017-10-22,92
18,2018-01-02,89
5,2017-09-17,142
19,2017-10-20,62
47,2017-12-03,50
92,2017-12-12,50
58,2018-01-01,43
86,2017-11-27,67
9,2017-11-03,135
66,2017-11-21,66
36,2017-11-19,65
45,2017-10-22,82
75,2017-11-18,102
95,2017-10-22,122
66,2018-01-08,55
77,2017-11-15,44
7,2017-10-28,121
39,2017-11-14,50
36,2017-10-31,76
61,2017-12-02,67
61,2018-01-12,78
18,2018-01-14,92
75,2017-10-01,78
36,2017-12-08,78
19,2017-10-30,55
82,2017-11-11,109
82,2017-10-01,168
61,2018-02-01,76
18,2017-11-28,128
65,2017-10-18,68
22,2017-10-16,108
86,2017-10-20,118
59,2017-11-09,95
11,2017-10-28,75
92,2018-02-08,38
62,2017-12-04,118
78,2018-01-04,43
89,2018-01-11,105
94,2018-01-02,37
67,2017-11-24,46
23,2018-01-18,75
40,2018-02-11,33
62,2017-11-17,112
53,2018-01-09,74
58,2017-10-19,60
95,2017-12-06,111
19,2018-02-04,45
96,2017-10-14,92
81,2018-01-04,52
15,2017-12-13,81
23,2018-01-11,53
87,2017-10-31,72
66,2017-09-28,90
14,2017-10-23,116
76,2018-01-14,16
67,2018-01-12,25
88,2017-12-03,56
98,2018-02-13,24
54,2017-11-18,118
21,2018-01-04,84
15,2017-12-11,127
72,2017-12-29,20
8,2017-12-01,67
51,2017-12-19,129
2,2017-10-28,72
73,2017-11-09,40
77,2017-10-29,78
97,2017-10-31,100
47,2018-01-22,19
42,2017-12-01,31
2,2017-10-06,81
33,2017-12-28,82
45,2017-12-02,123
97,2017-11-27,78
43,2017-10-02,99
85,2017-12-23,91
22,2018-01-20,61
13,2017-12-30,62
44,2017-10-22,142
99,2018-02-09,41
26,2017-12-18,56
95,2017-10-12,146
99,2017-12-12,78
7,2017-12-07,76
37,2017-11-12,59
1,2017-12-24,83
2,2017-10-22,80
37,2017-12-17,40
25,2017-11-21,35
90,2017-12-26,50
17,2017-11-17,81
97,2017-12-22,56
35,2017-12-28,73
85,2018-02-04,54
40,2018-01-05,35
66,2017-11-02,58
45,2017-12-17,91
54,2017-09-26,168
90,2017-09-22,126
67,2018-01-28,13
29,2018-02-02,22
78,2017-10-05,75
50,2017-11-27,98
19,2018-01-17,46
11,2018-01-25,28
42,2017-10-21,68
54,2017-12-09,85
60,2017-12-21,36
98,2017-11-05,43
78,2017-12-29,39
88,2017-12-18,92
30,2018-02-01,26
100,2017-12-09,100
46,2017-11-23,75
20,2017-12-18,102
61,2017-12-14,88
59,2018-01-31,90
61,2018-02-19,59
52,2018-02-03,106
40,2017-11-04,50
68,2017-10-10,65
27,2017-11-16,35
72,2017-10-14,40
71,2017-09-26,79
44,2018-01-11,104
8,2017-12-20,116
76,2017-11-09,32
19,2017-11-06,53
50,2017-10-13,112
46,2017-11-21,91
65,2018-01-09,23
36,2018-02-11,78
94,2017-11-11,81
33,2017-12-22,85
3,2018-01-23,11
12,2017-12-25,60
8,2018-02-02,59
36,2017-12-21,75
83,2017-10-31,84
59,2018-01-15,105
79,2018-01-06,24
30,2017-10-23,52
30,2017-11-11,46
22,2017-12-16,90
64,2017-11-27,41
21,2017-12-20,106
7,2018-01-07,87
49,2018-01-24,37
90,2017-11-16,73
90,2017-12-09,72
55,2017-10-21,74
74,2018-01-29,73
61,2018-01-17,61
66,2017-10-08,70
67,2017-12-26,19
67,2018-01-27,15
97,2017-10-23,105
34,2018-02-03,104
89,2017-12-04,73
50,2017-12-03,114
21,2018-01-07,63
94,2017-10-27,106
74,2018-01-31,111
6,2017-11-25,29
42,2017-09-29,60
87,2017-11-18,97
6,2017-11-13,49
1,2017-10-31,141
44,2017-12-31,92
23,2017-12-04,59
11,2018-01-22,38
79,2017-12-02,30
3,2018-01-19,12
57,2017-10-19,143
87,2017-10-30,82
64,2017-10-20,38
94,2017-09-28,109
14,2017-11-06,68
71,2018-01-09,28
29,2018-01-25,40
87,2018-01-14,77
70,2017-11-05,78
18,2018-01-04,98
84,2017-10-25,150
31,2018-01-08,29
27,2017-11-05,54
100,2017-11-23,71
26,2017-10-30,99
83,2017-12-16,76
89,2018-01-20,94
99,2018-01-02,85
23,2017-12-20,68
37,2017-12-26,40
37,2017-12-07,28
15,2018-02-03,66
7,2017-12-18,136
57,2017-10-22,174
28,2018-01-14,37
1,2017-11-21,108
76,2017-11-28,45
31,2017-10-30,89
42,2017-12-08,28
17,2017-11-30,70
35,2017-12-18,56
98,2017-10-26,67
6,2017-12-27,18
41,2017-11-21,70
73,2017-12-02,59
8,2017-11-27,76
3,2017-10-22,43
30,2017-11-09,46
9,2017-10-19,98
31,2018-01-20,25
10,2017-11-24,94
75,2017-12-12,81
24,2017-11-01,105
71,2017-10-29,37
84,2017-12-17,111
83,2017-12-10,88
95,2017-10-31,120
3,2018-01-30,8
47,2018-02-05,18
10,2018-02-15,53
74,2018-01-20,95
28,2017-11-18,61
22,2018-02-06,66
56,2018-01-21,37
76,2017-11-20,28
35,2017-10-16,90
81,2017-12-27,58
53,2017-11-04,97
34,2018-01-06,111
59,2017-10-10,145
79,2017-12-26,30
80,2017-12-26,72
14,2017-10-06,105
6,2017-12-23,27
40,2018-02-01,28
59,2018-01-06,80
98,2018-01-13,43
51,2017-10-25,87
61,2017-11-30,69
48,2018-01-02,55
100,2017-11-03,92
96,2017-10-30,96
59,2017-12-24,81
13,2017-09-28,157
62,2017-12-14,102
18,2017-10-31,133
17,2018-01-07,83
80,2017-12-16,56
96,2017-11-18,69
86,2017-10-09,79
66,2017-10-19,80
8,2017-10-11,110
47,2017-12-11,47
51,2017-09-26,124
37,2017-11-04,67
48,2017-11-06,91
1,2017-10-21,89
33,2017-12-17,59
23,2017-12-01,60
93,2017-09-13,181
100,2017-11-04,73
7,2018-01-03,135
33,2018-02-06,51
81,2017-11-30,79
52,2017-11-28,137
42,2017-11-01,50
50,2017-11-15,91
23,2018-01-19,39
33,2017-12-14,76
98,2017-11-30,48
76,2018-01-11,21
18,2017-11-11,106
77,2017-12-25,38
94,2017-12-19,58
42,2017-09-20,47
64,2017-12-20,24
77,2017-09-23,84
79,2017-12-24,25
86,2017-10-28,142
50,2017-12-11,86
86,2018-01-12,78
38,2017-10-08,89
80,2018-01-07,46
31,2017-11-25,71
13,2017-09-16,98
85,2017-11-09,99
7,2017-10-14,157
33,2017-10-25,115
73,2017-11-25,70
73,2017-09-08,60
39,2017-11-02,80
45,2017-09-21,128
100,2018-01-13,73
66,2018-01-16,39
31,2017-12-04,44
55,2017-12-17,67
51,2018-01-08,77
87,2017-11-02,61
79,2017-10-23,62
77,2018-01-03,40
93,2017-11-23,86
32,2017-09-23,39
99,2017-10-27,108
75,2017-12-08,59
66,2018-01-12,56
21,2017-11-19,65
69,2018-01-03,84
31,2018-01-02,50
74,2018-01-09,117
79,2017-12-08,30
29,2017-12-19,35
48,2017-12-01,55
43,2017-09-15,97
90,2017-10-06,77
64,2017-12-16,25
9,2017-11-27,68
68,2018-01-02,36
53,2017-09-16,127
69,2017-12-15,112
16,2017-11-13,96
59,2018-01-08,77
96,2017-11-23,91
94,2017-10-14,67
66,2017-10-22,101
5,2018-01-10,54
63,2018-02-03,58
48,2017-11-12,96
50,2017-09-28,91
12,2017-10-24,111
93,2017-10-23,162
90,2017-12-17,63
3,2017-12-29,22
16,2017-12-15,90
75,2017-11-11,93
38,2017-09-30,52
76,2017-10-30,54
4,2017-11-10,88
21,2017-12-13,58
3,2017-10-21,32
51,2017-12-08,84
50,2017-11-20,97
83,2017-09-27,97
91,2017-12-14,84
85,2018-01-20,48
81,2017-10-02,97
69,2017-11-03,126
86,2017-11-05,131
62,2018-01-07,96
51,2017-09-24,173
26,2018-02-01,46
41,2018-01-15,59
46,2017-10-18,92
83,2017-12-28,77
42,2017-12-06,38
19,2017-10-31,104
1,2017-12-17,73
3,2018-01-24,13
27,2017-10-10,65
60,2018-02-03,43
49,2017-12-29,47
90,2017-11-08,89
32,2017-09-20,45
35,2018-01-04,72
20,2017-12-01,112
59,2018-02-02,90
91,2017-11-17,100
1,2017-10-13,105
88,2018-01-05,83
20,2018-02-11,70
29,2017-12-08,46
97,2017-12-05,75
45,2017-12-12,80
63,2018-01-03,43
57,2017-10-03,145
8,2017-11-07,100
100,2018-01-10,56
40,2017-11-12,77
17,2017-10-30,125
13,2017-11-02,123
4,2018-01-11,73
38,2017-10-14,67
35,2018-01-30,59
82,2017-12-31,120
37,2018-01-04,27
27,2018-01-23,17
19,2017-11-24,56
94,2017-11-06,51
60,2018-01-08,28
34,2017-10-30,110
13,2017-12-12,90
2,2018-01-29,22
37,2018-01-01,35
82,2017-12-12,118
16,2017-09-30,109
41,2018-01-09,42
92,2018-01-05,44
70,2017-12-30,64
58,2017-11-15,46
19,2017-11-07,69
86,2018-01-15,90
100,2017-11-19,124
53,2017-09-17,108
91,2018-01-20,72
59,2017-10-22,116
30,2017-11-24,58
80,2017-12-13,60
93,2017-11-18,95
46,2017-09-14,83
33,2018-01-06,67
81,2017-10-01,99
8,2018-01-15,82
9,2017-09-19,121
10,2017-12-29,72
46,2017-11-04,84
9,2017-10-12,145
11,2018-02-02,27
24,2018-02-07,92
70,2017-10-21,76
48,2017-12-13,78
98,2017-12-02,46
89,2017-12-28,94
49,2017-11-07,108
53,2017-12-16,52
17,2017-09-25,85
93,2017-12-21,88
15,2017-12-05,111
58,2017-11-29,50
66,2017-10-20,106
8,2018-01-29,97
56,2018-01-28,37
59,2017-10-14,146
1,2017-12-13,126
30,2018-01-14,29
60,2017-10-20,48
78,2017-11-05,80
12,2017-11-27,87
76,2018-02-05,11
55,2017-10-18,78
84,2018-01-24,74
96,2018-01-10,46
29,2018-01-13,40
7,2017-12-25,121
23,2018-01-02,81
59,2017-11-13,106
72,2017-11-03,69
56,2017-11-14,78
13,2017-09-11,102
67,2017-10-21,49
97,2017-09-18,99
75,2017-12-27,55
9,2017-10-04,97
43,2017-12-30,69
54,2017-11-16,105
51,2017-12-13,76
93,2017-11-19,148
67,2017-10-07,70
58,2017-10-11,66
35,2017-11-07,66
100,2017-12-03,93
90,2017-10-23,120
34,2017-11-02,125
12,2018-01-09,45
48,2017-10-25,54
63,2017-10-27,101
81,2017-11-06,49
18,2017-09-22,159
45,2017-12-22,86
60,2017-11-21,45
64,2017-10-13,46
62,2017-12-23,127
41,2017-11-05,56
14,2017-12-22,49
59,2017-11-24,133
34,2018-02-04,71
19,2017-11-16,69
14,2017-12-12,55
72,2017-10-24,42
99,2017-11-18,111
48,2017-09-28,81
74,2018-01-06,145
32,2017-09-18,57
83,2017-11-02,59
11,2018-01-27,30
79,2018-01-17,12
41,2017-11-27,66
55,2017-11-02,68
95,2018-01-10,74
86,2017-12-11,89
72,2017-10-27,36
14,2017-12-31,74
75,2017-09-27,111
14,2017-11-18,63
40,2018-01-15,51
16,2017-12-11,50
98,2018-02-18,25
57,2017-12-13,135
36,2018-02-16,58
79,2018-01-14,14
33,2018-01-15,74
95,2017-11-29,80
85,2017-12-22,103
96,2017-11-16,77
92,2017-11-01,77
99,2018-01-15,46
31,2017-11-19,49
9,2017-12-30,97
81,2017-12-15,48
71,2017-10-16,68
67,2017-10-11,36
9,2017-10-29,130
6,2018-01-07,17
30,2018-01-30,25
47,2018-01-25,18
76,2018-01-10,17
39,2017-12-01,78
31,2017-11-26,71
99,2018-01-11,87
73,2017-10-05,57
7,2018-01-15,97
83,2017-10-23,89
60,2017-12-16,53
9,2017-10-05,80
58,2017-11-20,76
37,2017-12-04,49
80,2017-11-22,76
57,2017-10-20,106
1,2017-09-19,158
15,2017-11-24,121
67,2017-10-31,44
36,2018-02-26,54
61,2018-02-14,35
39,2017-10-20,100
8,2017-12-13,68
45,2017-10-24,120
51,2017-10-14,97
98,2018-01-25,28
31,2018-01-04,43
63,2017-10-13,92
71,2017-11-02,41
94,2017-12-24,49
23,2017-11-30,64
78,2017-10-13,98
52,2017-12-19,161
32,2017-09-08,50
74,2017-12-03,161
3,2018-01-20,11
87,2018-01-17,70
85,2017-11-27,85
86,2017-12-03,92
4,2017-12-17,139
69,2017-10-29,135
16,2017-11-27,88
32,2017-11-16,25
38,2017-10-05,54
29,2018-01-11,27
52,2017-11-29,118
52,2017-11-17,137
21,2018-01-05,83
20,2017-12-06,110
40,2017-12-29,34
31,2017-10-29,57
2,2017-11-23,61
85,2018-02-18,56
23,2017-11-17,76
71,2017-09-22,66
39,2018-01-01,44
85,2017-12-19,94
13,2017-09-22,88
43,2017-09-20,96
81,2017-09-13,77
80,2017-10-03,103
62,2018-02-16,96
57,2017-09-30,185
28,2017-10-20,75
21,2018-01-27,79
61,2018-01-30,47
61,2017-11-16,58
67,2017-12-19,31
14,2017-10-12,69
57,2017-12-06,158
13,2017-09-17,114
89,2017-10-09,123
19,2017-11-01,69
43,2017-10-08,107
90,2017-09-28,115
82,2017-10-02,160
74,2017-11-16,132
66,2017-12-20,60
57,2017-12-22,129
96,2017-11-25,65
64,2017-11-01,41
13,2017-10-01,116
46,2017-10-24,106
56,2017-12-20,35
57,2017-10-02,155
6,2017-12-18,23
70,2017-11-13,82
34,2018-02-08,89
66,2017-11-12,63
72,2017-12-06,46
9,2017-10-20,94
15,2018-01-24,86
12,2017-10-27,81
32,2017-11-05,38
73,2017-10-21,72
29,2018-02-09,25
15,2017-12-15,65
45,2017-10-02,106
85,2018-02-10,51
68,2017-12-26,25
70,2017-11-19,89
79,2018-01-08,19
83,2017-09-19,82
36,2017-11-14,106
18,2018-01-12,96
42,2017-11-11,36
30,2018-02-03,24
27,2017-12-29,20
53,2017-11-11,91
57,2017-11-01,166
1,2017-10-01,151
93,2017-12-01,128
5,2017-10-01,95
41,2017-12-28,59
86,2017-12-19,101
5,2017-12-22,94
78,2017-10-26,61
34,2017-10-22,118
53,2018-01-02,72
32,2017-12-24,14
48,2017-11-22,72
72,2018-01-21,19
96,2017-09-23,116
28,2017-09-27,64
64,2017-10-11,70
73,2017-11-13,44
3,2017-11-20,36
77,2018-01-05,41
84,2017-11-05,129
75,2017-12-15,94
73,2017-11-26,64
63,2018-02-05,48
96,2017-12-19,48
35,2017-10-29,118
27,2017-10-16,67
73,2017-09-16,90
58,2017-10-08,81
84,2017-11-14,162
42,2017-09-24,66
95,2017-10-03,150
39,2017-12-27,61
11,2017-11-08,61
64,2017-10-17,46
92,2017-12-26,58
89,2017-10-30,93
10,2018-02-04,46
60,2017-12-08,55
58,2018-01-29,48
71,2017-09-30,79
15,2017-12-30,74
9,2018-01-12,87
80,2017-10-19,69
91,2017-11-26,98
8,2017-10-12,98
81,2017-12-29,40
31,2017-11-14,51
11,2017-10-17,63
88,2017-12-05,107
94,2017-10-16,101
12,2017-10-29,89
88,2017-10-23,82
58,2018-01-31,52
49,2018-01-05,51
49,2017-10-21,109
7,2018-01-02,98
42,2017-11-29,58
20,2017-11-26,96
78,2018-01-06,40
60,2017-12-30,38
66,2017-12-18,65
95,2018-01-23,66
31,2017-11-11,62
10,2017-12-25,60
87,2017-11-29,62
48,2018-01-10,42
18,2017-10-22,107
9,2018-01-07,63
34,2017-11-05,108
77,2017-12-27,35
41,2017-12-06,81
33,2018-01-17,48
32,2017-12-13,19
12,2017-11-08,69
37,2017-09-19,61
40,2018-02-20,19
8,2017-10-17,90
100,2017-12-16,116
17,2017-10-16,101
58,2017-11-04,82
86,2018-01-16,70
65,2017-12-22,25
22,2017-11-01,72
86,2017-11-10,81
38,2017-11-01,61
88,2017-11-19,88
62,2017-10-26,116
17,2017-12-20,96
90,2017-11-25,68
35,2018-02-08,53
21,2017-10-04,92
8,2017-10-13,105
74,2018-02-13,74
52,2017-11-02,106
49,2017-11-16,53
80,2017-11-20,72
30,2017-11-14,41
50,2017-12-23,86
53,2017-10-04,104
51,2017-11-17,122
57,2017-12-25,145
56,2018-01-20,22
69,2017-11-06,88
9,2017-11-14,80
42,2017-12-07,30
65,2017-09-23,76
77,2017-11-13,60
25,2017-12-29,21
35,2017-12-30,65
41,2017-10-28,66
4,2017-12-11,88
73,2017-10-25,78
5,2017-12-25,62
29,2017-11-19,65
92,2017-11-20,46
37,2017-10-19,45
64,2017-12-12,26
35,2017-11-15,71
36,2017-11-20,95
43,2017-12-24,87
57,2017-12-09,145
8,2017-12-07,69
65,2017-10-05,64
29,2017-10-22,77
69,2017-10-15,126
17,2017-10-18,118
53,2017-12-02,62
21,2017-11-04,112
84,2018-01-14,138
41,2017-12-17,54
31,2017-11-17,48
69,2017-12-19,116
15,2017-10-28,86
67,2017-10-13,56
89,2017-11-07,89
4,2018-01-22,123
30,2018-01-18,24
67,2017-12-24,23
57,2017-11-24,141
72,2017-10-01,57
50,2017-11-05,96
22,2017-11-09,67
75,2017-11-19,65
67,2017-10-09,64
28,2017-09-30,86
24,2017-12-04,118
86,2017-12-10,68
34,2017-12-04,90
13,2017-10-16,146
40,2017-11-17,53
31,2018-01-07,34
68,2017-12-14,26
2,2017-11-08,65
94,2017-11-18,49
94,2017-12-12,78
4,2017-11-09,95
66,2017-10-29,91
25,2018-01-20,24
95,2018-01-17,102
56,2017-12-15,35
22,2018-02-02,41
65,2017-11-05,47
5,2017-10-22,139
94,2017-10-19,88
54,2017-10-08,145
11,2017-10-23,66
58,2017-12-04,44
99,2018-02-04,67
85,2018-02-15,44
34,2017-12-22,125
34,2017-11-11,102
14,2017-12-08,68
26,2017-11-02,124
10,2017-11-18,62
79,2017-10-14,47
89,2017-12-17,111
61,2018-02-10,40
50,2017-09-30,74
3,2017-11-19,34
9,2017-09-23,136
53,2017-12-01,50
85,2017-10-26,125
85,2018-01-08,77
41,2017-12-03,53
27,2017-10-22,56
61,2017-10-28,102
11,2018-02-04,36
10,2017-11-01,69
60,2017-12-06,61
80,2017-11-09,90
46,2018-01-10,88
60,2017-11-14,49
75,2017-10-11,104
80,2017-12-12,70
98,2017-11-25,69
27,2017-11-13,35
38,2018-01-03,29
81,2017-11-11,67
93,2017-09-21,132
62,2017-11-05,120
5,2017-09-23,143
27,2018-01-19,14
88,2017-09-12,140
49,2018-01-04,64
48,2017-10-04,65
86,2017-12-20,112
30,2017-12-09,31
38,2017-10-18,49
35,2017-11-27,65
19,2017-11-10,63
30,2017-10-28,65
91,2017-10-25,80
88,2017-11-25,98
81,2017-12-17,41
33,2017-11-05,124
5,2018-01-01,90
85,2018-01-13,62
20,2017-12-27,103
39,2017-10-15,67
57,2017-11-09,131
50,2018-01-01,75
82,2017-11-17,118
85,2018-02-16,60
86,2018-01-18,75
67,2017-11-03,52
97,2017-12-09,48
56,2017-11-20,66
43,2017-10-17,63
66,2017-12-03,63
2,2017-11-09,63
25,2018-01-18,15
20,2017-12-24,57
10,2018-01-16,65
11,2017-11-29,75
25,2017-10-27,37
29,2017-12-25,33
56,2017-10-31,49
72,2018-01-15,23
12,2017-12-28,50
94,2017-10-03,77
32,2017-09-27,35
45,2017-12-25,63
99,2017-12-06,70
47,2017-12-15,37
90,2017-12-18,65
92,2017-12-31,46
74,2018-01-28,94
1,2017-09-12,160
69,2018-01-11,94
81,2017-09-19,103
82,2017-10-23,116
41,2017-12-29,65
48,2017-12-25,62
27,2017-11-19,50
66,2017-12-08,90
42,2017-11-19,63
51,2018-01-12,126
56,2017-10-11,92
72,2017-12-17,43
34,2017-12-09,126
23,2017-12-11,84
31,2017-12-20,40
79,2017-12-11,29
45,2017-10-14,126
69,2018-01-05,109
49,2017-11-05,67
68,2017-11-19,63
15,2017-12-04,125
70,2017-11-28,72
68,2017-10-25,53
23,2017-11-19,70
29,2017-12-07,37
74,2017-12-14,98
93,2018-01-01,99
6,2017-11-11,32
29,2018-01-05,37
93,2017-12-10,132
54,2017-10-06,135
58,2018-01-16,40
41,2018-01-28,33
85,2018-01-30,52
47,2017-12-16,30
37,2017-10-22,42
91,2017-09-27,148
88,2017-10-29,68
12,2017-11-21,75
59,2017-12-04,129
18,2017-09-19,105
1,2017-09-11,169
43,2017-11-12,99
35,2018-01-09,80
35,2018-02-01,63
24,2017-11-03,77
29,2018-01-27,35
13,2017-10-15,95
7,2017-10-11,141
46,2017-09-26,112
58,2018-01-07,38
33,2017-12-12,61
62,2017-11-01,115
62,2017-12-10,122
20,2018-02-08,70
7,2018-01-05,71
30,2017-10-26,67
43,2017-10-09,124
54,2017-12-21,68
40,2018-01-19,49
61,2018-01-13,69
44,2017-09-20,161
80,2017-11-24,55
6,2017-12-05,21
97,2017-12-04,75
22,2017-12-19,61
19,2017-11-22,85
24,2017-12-25,113
27,2017-10-30,35
50,2018-01-10,77
67,2018-01-08,23
59,2017-11-03,143
59,2017-12-05,131
86,2017-12-07,91
36,2018-01-17,75
97,2017-09-21,71
75,2017-09-21,137
78,2017-11-21,80
82,2017-11-27,145
54,2017-12-07,132
14,2017-11-25,55
77,2018-01-07,46
87,2018-02-07,61
91,2017-12-25,85
70,2017-11-15,71
59,2017-12-12,75
26,2018-01-11,51
26,2017-11-28,64
37,2017-10-25,69
12,2017-12-20,78
84,2018-01-17,98
95,2018-01-07,100
47,2018-01-20,19
22,2017-11-27,98
11,2018-01-05,49
23,2018-02-12,46
24,2018-01-17,104
19,2017-12-08,73
55,2017-10-25,90
3,2017-10-17,35
47,2018-01-19,22
28,2018-01-01,39
6,2017-11-05,41
36,2017-12-14,90
83,2018-01-04,55
82,2017-10-07,165
49,2017-11-27,54
83,2017-10-13,110
66,2018-01-09,62
59,2017-12-26,103
3,2017-12-03,20
39,2018-01-12,57
12,2017-09-28,101
88,2017-12-17,68
83,2017-11-29,62
4,2017-12-03,91
48,2017-09-26,85
52,2018-02-12,115
25,2017-12-30,29
84,2018-01-01,123
26,2017-12-31,74
11,2017-11-15,57
69,2017-10-08,95
73,2017-12-23,37
41,2018-02-13,55
40,2017-11-29,68
56,2017-11-06,74
18,2017-09-24,113
53,2017-11-24,89
57,2017-10-06,99
52,2018-01-16,137
7,2017-11-04,128
73,2017-10-19,46
4,2017-10-22,160
6,2017-10-16,58
96,2017-10-05,114
92,2018-02-25,34
24,2017-12-02,82
50,2017-09-24,82
69,2017-11-16,127
24,2017-10-25,149
69,2017-10-27,96
52,2017-12-28,146
3,2017-12-10,20
15,2017-11-27,96
91,2017-11-11,95
76,2017-12-14,34
56,2017-10-15,78
74,2018-01-24,139
67,2017-12-02,46
14,2017-10-25,99
64,2017-11-23,32
95,2018-01-13,87
85,2017-11-28,109
75,2017-09-30,130
99,2018-02-07,61
10,2017-12-15,97
1,2017-11-16,110
58,2018-01-25,50
85,2018-01-28,83
74,2018-01-02,132
95,2017-11-12,99
16,2017-12-12,85
48,2017-12-11,60
35,2017-11-11,114
6,2017-10-29,59
56,2017-12-28,28
65,2017-10-29,53
10,2018-01-04,57
10,2017-12-02,93
6,2018-01-01,22
29,2018-01-29,23
53,2017-12-20,74
39,2018-01-03,52
74,2018-01-12,107
77,2017-10-19,48
35,2017-11-14,62
59,2018-01-26,88
71,2017-12-22,38
46,2017-09-18,89
57,2017-12-29,105
93,2017-09-11,116
43,2017-11-15,79
1,2017-11-04,113
38,2018-01-02,50
26,2017-12-23,71
32,2017-11-21,27
7,2017-11-22,131
100,2017-12-26,75
35,2017-11-10,94
33,2017-10-28,118
22,2017-12-24,85
46,2017-12-27,83
94,2017-12-25,76
12,2017-11-02,86
92,2018-01-19,28
46,2017-11-06,93
67,2017-10-28,61
16,2017-12-14,80
17,2017-12-29,91
82,2018-01-21,96
16,2017-11-10,69
30,2017-10-19,68
86,2017-10-29,146
60,2017-11-01,80
62,2017-12-08,129
75,2017-11-28,56
91,2017-12-03,106
41,2018-01-07,65
95,2018-01-25,78
13,2017-10-26,88
65,2017-12-17,21
6,2017-12-19,32
7,2018-01-23,74
72,2018-01-07,37
39,2018-01-26,28
19,2017-10-09,78
51,2017-11-29,75
80,2017-12-27,59
94,2017-09-13,91
